"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"FRA","QGDP","VOLIDX","IDX","Q","1965-Q1",28.784069198,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1965-Q2",29.500244305,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1965-Q3",29.92652843,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1965-Q4",30.343169849,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1966-Q1",30.616927641,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1966-Q2",31.080015281,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1966-Q3",31.434459689,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1966-Q4",31.606075068,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1967-Q1",32.147689275,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1967-Q2",32.499570563,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1967-Q3",32.810328238,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1967-Q4",33.130139516,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1968-Q1",34.094100151,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1968-Q2",31.509441296,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1968-Q3",35.093086653,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1968-Q4",35.452646967,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1969-Q1",35.517789498,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1969-Q2",36.389054058,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1969-Q3",36.733070287,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1969-Q4",37.023354005,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1970-Q1",37.731008932,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1970-Q2",38.207188774,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1970-Q3",38.733392929,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1970-Q4",39.341579267,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1971-Q1",39.392362674,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1971-Q2",40.110086316,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1971-Q3",40.764121948,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1971-Q4",41.113381226,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1972-Q1",41.651882709,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1972-Q2",41.811899783,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1972-Q3",42.183172796,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1972-Q4",42.883513179,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1973-Q1",43.737873791,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1973-Q2",44.210409981,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1973-Q3",44.59010894,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1973-Q4",45.160112835,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1974-Q1",45.59332794,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1974-Q2",45.821587591,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1974-Q3",46.253891783,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1974-Q4",45.555373226,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1975-Q1",45.350417771,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1975-Q2",45.465041007,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1975-Q3",45.64115088,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1975-Q4",46.257459526,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1976-Q1",46.936393451,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1976-Q2",47.495997754,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1976-Q3",47.720613752,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1976-Q4",48.315136392,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1977-Q1",48.849235128,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1977-Q2",49.061629707,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1977-Q3",49.286549343,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1977-Q4",49.399047115,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1978-Q1",50.085268344,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1978-Q2",50.91799477,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1978-Q3",50.873208207,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1978-Q4",51.306195585,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1979-Q1",51.74745709,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1979-Q2",52.242158832,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1979-Q3",52.839338303,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1979-Q4",52.939842386,"E"
"FRA","QGDP","VOLIDX","IDX","Q","1980-Q1",53.572524633,
"FRA","QGDP","VOLIDX","IDX","Q","1980-Q2",53.18246001,
"FRA","QGDP","VOLIDX","IDX","Q","1980-Q3",53.263520286,
"FRA","QGDP","VOLIDX","IDX","Q","1980-Q4",53.157562268,
"FRA","QGDP","VOLIDX","IDX","Q","1981-Q1",53.328810152,
"FRA","QGDP","VOLIDX","IDX","Q","1981-Q2",53.703306785,
"FRA","QGDP","VOLIDX","IDX","Q","1981-Q3",54.052592845,
"FRA","QGDP","VOLIDX","IDX","Q","1981-Q4",54.369528403,
"FRA","QGDP","VOLIDX","IDX","Q","1982-Q1",54.824882892,
"FRA","QGDP","VOLIDX","IDX","Q","1982-Q2",55.200906881,
"FRA","QGDP","VOLIDX","IDX","Q","1982-Q3",55.192460419,
"FRA","QGDP","VOLIDX","IDX","Q","1982-Q4",55.519903449,
"FRA","QGDP","VOLIDX","IDX","Q","1983-Q1",55.752024747,
"FRA","QGDP","VOLIDX","IDX","Q","1983-Q2",55.766930269,
"FRA","QGDP","VOLIDX","IDX","Q","1983-Q3",55.820406129,
"FRA","QGDP","VOLIDX","IDX","Q","1983-Q4",56.162975503,
"FRA","QGDP","VOLIDX","IDX","Q","1984-Q1",56.392796566,
"FRA","QGDP","VOLIDX","IDX","Q","1984-Q2",56.629058287,
"FRA","QGDP","VOLIDX","IDX","Q","1984-Q3",57.026722886,
"FRA","QGDP","VOLIDX","IDX","Q","1984-Q4",56.985410669,
"FRA","QGDP","VOLIDX","IDX","Q","1985-Q1",57.136729317,
"FRA","QGDP","VOLIDX","IDX","Q","1985-Q2",57.652699595,
"FRA","QGDP","VOLIDX","IDX","Q","1985-Q3",57.951895741,
"FRA","QGDP","VOLIDX","IDX","Q","1985-Q4",58.199621832,
"FRA","QGDP","VOLIDX","IDX","Q","1986-Q1",58.40607251,
"FRA","QGDP","VOLIDX","IDX","Q","1986-Q2",59.054094669,
"FRA","QGDP","VOLIDX","IDX","Q","1986-Q3",59.336839535,
"FRA","QGDP","VOLIDX","IDX","Q","1986-Q4",59.4011357,
"FRA","QGDP","VOLIDX","IDX","Q","1987-Q1",59.489372708,
"FRA","QGDP","VOLIDX","IDX","Q","1987-Q2",60.356745262,
"FRA","QGDP","VOLIDX","IDX","Q","1987-Q3",60.781699847,
"FRA","QGDP","VOLIDX","IDX","Q","1987-Q4",61.656561965,
"FRA","QGDP","VOLIDX","IDX","Q","1988-Q1",62.410689357,
"FRA","QGDP","VOLIDX","IDX","Q","1988-Q2",62.938197612,
"FRA","QGDP","VOLIDX","IDX","Q","1988-Q3",63.75036453,
"FRA","QGDP","VOLIDX","IDX","Q","1988-Q4",64.306064463,
"FRA","QGDP","VOLIDX","IDX","Q","1989-Q1",65.064534699,
"FRA","QGDP","VOLIDX","IDX","Q","1989-Q2",65.8354078,
"FRA","QGDP","VOLIDX","IDX","Q","1989-Q3",66.547118862,
"FRA","QGDP","VOLIDX","IDX","Q","1989-Q4",67.420950475,
"FRA","QGDP","VOLIDX","IDX","Q","1990-Q1",67.706602838,
"FRA","QGDP","VOLIDX","IDX","Q","1990-Q2",68.054747981,
"FRA","QGDP","VOLIDX","IDX","Q","1990-Q3",68.397906216,
"FRA","QGDP","VOLIDX","IDX","Q","1990-Q4",68.393287344,
"FRA","QGDP","VOLIDX","IDX","Q","1991-Q1",68.480346633,
"FRA","QGDP","VOLIDX","IDX","Q","1991-Q2",68.754405812,
"FRA","QGDP","VOLIDX","IDX","Q","1991-Q3",68.902338515,
"FRA","QGDP","VOLIDX","IDX","Q","1991-Q4",69.377548631,
"FRA","QGDP","VOLIDX","IDX","Q","1992-Q1",69.917993408,
"FRA","QGDP","VOLIDX","IDX","Q","1992-Q2",69.970696388,
"FRA","QGDP","VOLIDX","IDX","Q","1992-Q3",69.936873735,
"FRA","QGDP","VOLIDX","IDX","Q","1992-Q4",69.804012171,
"FRA","QGDP","VOLIDX","IDX","Q","1993-Q1",69.349062523,
"FRA","QGDP","VOLIDX","IDX","Q","1993-Q2",69.324459211,
"FRA","QGDP","VOLIDX","IDX","Q","1993-Q3",69.448966323,
"FRA","QGDP","VOLIDX","IDX","Q","1993-Q4",69.607056863,
"FRA","QGDP","VOLIDX","IDX","Q","1994-Q1",70.072035534,
"FRA","QGDP","VOLIDX","IDX","Q","1994-Q2",70.783857007,
"FRA","QGDP","VOLIDX","IDX","Q","1994-Q3",71.386628946,
"FRA","QGDP","VOLIDX","IDX","Q","1994-Q4",72.04880215,
"FRA","QGDP","VOLIDX","IDX","Q","1995-Q1",72.279285681,
"FRA","QGDP","VOLIDX","IDX","Q","1995-Q2",72.733904095,
"FRA","QGDP","VOLIDX","IDX","Q","1995-Q3",72.852504204,
"FRA","QGDP","VOLIDX","IDX","Q","1995-Q4",72.855374897,
"FRA","QGDP","VOLIDX","IDX","Q","1996-Q1",73.369744211,
"FRA","QGDP","VOLIDX","IDX","Q","1996-Q2",73.44966357,
"FRA","QGDP","VOLIDX","IDX","Q","1996-Q3",73.826681261,
"FRA","QGDP","VOLIDX","IDX","Q","1996-Q4",74.017839977,
"FRA","QGDP","VOLIDX","IDX","Q","1997-Q1",74.274030933,
"FRA","QGDP","VOLIDX","IDX","Q","1997-Q2",75.017816469,
"FRA","QGDP","VOLIDX","IDX","Q","1997-Q3",75.75205143,
"FRA","QGDP","VOLIDX","IDX","Q","1997-Q4",76.503731372,
"FRA","QGDP","VOLIDX","IDX","Q","1998-Q1",77.219049202,
"FRA","QGDP","VOLIDX","IDX","Q","1998-Q2",77.840039001,
"FRA","QGDP","VOLIDX","IDX","Q","1998-Q3",78.413956795,
"FRA","QGDP","VOLIDX","IDX","Q","1998-Q4",78.931656849,
"FRA","QGDP","VOLIDX","IDX","Q","1999-Q1",79.777922447,
"FRA","QGDP","VOLIDX","IDX","Q","1999-Q2",79.998100926,
"FRA","QGDP","VOLIDX","IDX","Q","1999-Q3",80.873643914,
"FRA","QGDP","VOLIDX","IDX","Q","1999-Q4",82.034213601,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q1",82.892053981,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q2",83.749213492,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q3",84.31670903,
"FRA","QGDP","VOLIDX","IDX","Q","2000-Q4",85.011637578,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q1",85.445682692,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q2",85.548162754,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q3",85.766777073,
"FRA","QGDP","VOLIDX","IDX","Q","2001-Q4",85.710430521,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q1",86.202404748,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q2",86.563247188,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q3",86.761380216,
"FRA","QGDP","VOLIDX","IDX","Q","2002-Q4",86.963101611,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q1",87.057080006,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q2",86.872545966,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q3",87.444789188,
"FRA","QGDP","VOLIDX","IDX","Q","2003-Q4",88.03994275,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q1",88.904941461,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q2",89.424573712,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q3",89.665767137,
"FRA","QGDP","VOLIDX","IDX","Q","2004-Q4",90.336294794,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q1",90.548799689,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q2",90.802340774,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q3",91.293210889,
"FRA","QGDP","VOLIDX","IDX","Q","2005-Q4",91.901521794,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q1",92.625985357,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q2",93.581926153,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q3",93.636266901,
"FRA","QGDP","VOLIDX","IDX","Q","2006-Q4",94.327699092,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q1",95.026271212,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q2",95.666362162,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q3",96.098180648,
"FRA","QGDP","VOLIDX","IDX","Q","2007-Q4",96.289873018,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q1",96.771450184,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q2",96.23827415,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q3",96.052231156,
"FRA","QGDP","VOLIDX","IDX","Q","2008-Q4",94.619534487,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q1",93.025177312,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q2",92.996985634,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q3",93.146666516,
"FRA","QGDP","VOLIDX","IDX","Q","2009-Q4",93.812961741,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q1",94.156414405,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q2",94.604812984,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q3",95.181840695,
"FRA","QGDP","VOLIDX","IDX","Q","2010-Q4",95.836101091,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q1",96.835654339,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q2",96.737020269,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q3",97.211623123,
"FRA","QGDP","VOLIDX","IDX","Q","2011-Q4",97.398641417,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q1",97.424882496,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q2",97.277354634,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q3",97.496539412,
"FRA","QGDP","VOLIDX","IDX","Q","2012-Q4",97.394022545,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q1",97.464188909,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q2",98.113738424,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q3",98.008718902,
"FRA","QGDP","VOLIDX","IDX","Q","2013-Q4",98.663494551,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q1",98.671885808,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q2",98.757840983,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q3",99.316374806,
"FRA","QGDP","VOLIDX","IDX","Q","2014-Q4",99.286987006,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q1",99.810023605,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q2",99.919846017,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q3",100.139914084,
"FRA","QGDP","VOLIDX","IDX","Q","2015-Q4",100.345187042,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q1",100.977383585,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q2",100.673090118,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q3",100.949927982,
"FRA","QGDP","VOLIDX","IDX","Q","2016-Q4",101.553454398,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q1",102.311427783,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q2",103.126999048,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q3",103.984084951,
"FRA","QGDP","VOLIDX","IDX","Q","2017-Q4",104.625556042,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q1",104.699402781,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q2",105.169386763,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q3",105.547987016,
"FRA","QGDP","VOLIDX","IDX","Q","2018-Q4",106.180735616,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q1",106.911087781,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q2",107.655020532,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q3",107.635072895,
"FRA","QGDP","VOLIDX","IDX","Q","2019-Q4",107.335637525,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q1",101.379519841,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q2",87.690307054,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q3",103.719925982,
"FRA","QGDP","VOLIDX","IDX","Q","2020-Q4",102.796556512,
"FRA","QGDP","VOLIDX","IDX","Q","2021-Q1",102.874194038,
"FRA","QGDP","VOLIDX","IDX","Q","2021-Q2",104.012258227,
"FRA","QGDP","VOLIDX","IDX","Q","2021-Q3",107.430480808,
"FRA","QGDP","VOLIDX","IDX","Q","2021-Q4",108.040006236,
"FRA","QGDP","VOLIDX","IDX","Q","2022-Q1",107.821594338,
"FRA","QGDP","VOLIDX","IDX","Q","2022-Q2",108.341760244,
"FRA","QGDP","VOLIDX","IDX","Q","2022-Q3",108.531133978,
"DEU","QGDP","VOLIDX","IDX","Q","1991-Q1",73.690001012,
"DEU","QGDP","VOLIDX","IDX","Q","1991-Q2",73.300000419,
"DEU","QGDP","VOLIDX","IDX","Q","1991-Q3",73.139999362,
"DEU","QGDP","VOLIDX","IDX","Q","1991-Q4",74.080002928,
"DEU","QGDP","VOLIDX","IDX","Q","1992-Q1",75.207482452,
"DEU","QGDP","VOLIDX","IDX","Q","1992-Q2",74.637497853,
"DEU","QGDP","VOLIDX","IDX","Q","1992-Q3",74.507506908,
"DEU","QGDP","VOLIDX","IDX","Q","1992-Q4",74.267513253,
"DEU","QGDP","VOLIDX","IDX","Q","1993-Q1",73.720000549,
"DEU","QGDP","VOLIDX","IDX","Q","1993-Q2",73.700001739,
"DEU","QGDP","VOLIDX","IDX","Q","1993-Q3",74.150000085,
"DEU","QGDP","VOLIDX","IDX","Q","1993-Q4",74.090004976,
"DEU","QGDP","VOLIDX","IDX","Q","1994-Q1",75.11000114,
"DEU","QGDP","VOLIDX","IDX","Q","1994-Q2",75.290001007,
"DEU","QGDP","VOLIDX","IDX","Q","1994-Q3",75.820002525,
"DEU","QGDP","VOLIDX","IDX","Q","1994-Q4",76.720004505,
"DEU","QGDP","VOLIDX","IDX","Q","1995-Q1",76.460000144,
"DEU","QGDP","VOLIDX","IDX","Q","1995-Q2",77.020001199,
"DEU","QGDP","VOLIDX","IDX","Q","1995-Q3",77.149998754,
"DEU","QGDP","VOLIDX","IDX","Q","1995-Q4",77.189999018,
"DEU","QGDP","VOLIDX","IDX","Q","1996-Q1",76.559996839,
"DEU","QGDP","VOLIDX","IDX","Q","1996-Q2",77.589999017,
"DEU","QGDP","VOLIDX","IDX","Q","1996-Q3",77.849999412,
"DEU","QGDP","VOLIDX","IDX","Q","1996-Q4",78.440000005,
"DEU","QGDP","VOLIDX","IDX","Q","1997-Q1",78.030004567,
"DEU","QGDP","VOLIDX","IDX","Q","1997-Q2",79.040003969,
"DEU","QGDP","VOLIDX","IDX","Q","1997-Q3",79.28000291,
"DEU","QGDP","VOLIDX","IDX","Q","1997-Q4",79.879996299,
"DEU","QGDP","VOLIDX","IDX","Q","1998-Q1",80.630001915,
"DEU","QGDP","VOLIDX","IDX","Q","1998-Q2",80.280000263,
"DEU","QGDP","VOLIDX","IDX","Q","1998-Q3",80.659996165,
"DEU","QGDP","VOLIDX","IDX","Q","1998-Q4",80.330001255,
"DEU","QGDP","VOLIDX","IDX","Q","1999-Q1",81.257516469,
"DEU","QGDP","VOLIDX","IDX","Q","1999-Q2",81.257520434,
"DEU","QGDP","VOLIDX","IDX","Q","1999-Q3",82.167495383,
"DEU","QGDP","VOLIDX","IDX","Q","1999-Q4",82.837474034,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q1",84.022487479,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q2",84.702509154,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q3",84.66250889,
"DEU","QGDP","VOLIDX","IDX","Q","2000-Q4",84.412496004,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q1",86.119997865,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q2",86.079998922,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q3",85.899997733,
"DEU","QGDP","VOLIDX","IDX","Q","2001-Q4",85.829995288,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q1",85.389996347,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q2",85.759994165,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q3",86.159998129,
"DEU","QGDP","VOLIDX","IDX","Q","2002-Q4",86.050002029,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q1",84.777513285,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q2",84.867510575,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q3",85.517490415,
"DEU","QGDP","VOLIDX","IDX","Q","2003-Q4",85.757482748,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q1",85.607503567,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q2",86.047491934,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q3",85.867502641,
"DEU","QGDP","VOLIDX","IDX","Q","2004-Q4",85.787499469,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q1",85.790001633,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q2",86.249999385,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q3",86.979998259,
"DEU","QGDP","VOLIDX","IDX","Q","2005-Q4",87.389998984,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q1",88.230001889,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q2",89.750000034,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q3",90.449999371,
"DEU","QGDP","VOLIDX","IDX","Q","2006-Q4",91.820002472,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q1",91.877523175,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q2",92.64750513,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q3",93.127492439,
"DEU","QGDP","VOLIDX","IDX","Q","2007-Q4",93.727479219,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q1",94.327479217,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q2",94.097487611,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q3",93.497499509,
"DEU","QGDP","VOLIDX","IDX","Q","2008-Q4",92.007535269,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q1",87.697518034,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q2",87.837511028,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q3",88.327499064,
"DEU","QGDP","VOLIDX","IDX","Q","2009-Q4",88.977480226,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q1",89.700000364,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q2",91.719993881,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q3",92.469999496,
"DEU","QGDP","VOLIDX","IDX","Q","2010-Q4",93.220001146,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q1",95.027508955,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q2",95.117506245,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q3",95.957489323,
"DEU","QGDP","VOLIDX","IDX","Q","2011-Q4",95.647498511,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q1",95.847506441,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q2",96.047491901,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q3",96.317491701,
"DEU","QGDP","VOLIDX","IDX","Q","2012-Q4",95.88750274,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q1",95.45000332,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q2",96.469996839,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q3",97.009995119,
"DEU","QGDP","VOLIDX","IDX","Q","2013-Q4",97.290002256,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q1",98.237509671,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q2",98.237509671,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q3",98.737493147,
"DEU","QGDP","VOLIDX","IDX","Q","2014-Q4",99.537478605,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q1",99.027524803,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q2",99.757502529,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q3",100.207490301,
"DEU","QGDP","VOLIDX","IDX","Q","2015-Q4",100.647481311,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q1",101.492485901,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q2",101.942496144,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q3",102.202499183,
"DEU","QGDP","VOLIDX","IDX","Q","2016-Q4",102.572510219,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q1",103.807529943,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q2",104.687506676,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q3",105.45749524,
"DEU","QGDP","VOLIDX","IDX","Q","2017-Q4",106.417472502,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q1",105.799997007,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q2",106.549998657,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q3",105.709995751,
"DEU","QGDP","VOLIDX","IDX","Q","2018-Q4",106.550003944,
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q1",107.31250452,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q2",107.132494078,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q3",107.252500158,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2019-Q4",107.532508616,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q1",106.002573191,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q2",95.9523277,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q3",104.592542068,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2020-Q4",105.242554953,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2021-Q1",103.697543095,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2021-Q2",105.697499469,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2021-Q3",106.527475211,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2021-Q4",106.497482283,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2022-Q1",107.347462123,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2022-Q2",107.457458223,"P"
"DEU","QGDP","VOLIDX","IDX","Q","2022-Q3",107.887445863,"P"
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q1",88.935452019,
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q2",89.778145111,
"GRC","QGDP","VOLIDX","IDX","Q","1995-Q3",90.261025945,
